"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"104931-2330618","2517","W College Avenue and S Macomb Street","COLGMCOB","30.440653","-84.28868","","","0","","","1","",""
"104931-2330619","2518","Commonwealth Boulevard and Capital Circle NW at Lowe's","CWCTWLK","30.475858","-84.364473","","","0","","","1","",""
"104931-2330620","2519","W Orange Avenue at Florida A&M Developmental Research School (Famu High)","ORGWAHN","30.412682","-84.288612","","","0","","","1","",""
"104931-2330621","2520","Hartsfield Road at Comcast","HRTSCMST","30.469296","-84.357851","","","0","","","1","",""
"104931-2330622","2521","E Tennessee Street and N Calhoun Street","TENNCLHN","30.444645","-84.27978","","","0","","","1","",""
"104931-2330623","2522","W Tennessee Street and War Chant Drive","TENNWTEN","30.451483","-84.334647","","","0","","","1","",""
"104931-2330624","2523","Levy Avenue and Iamonia Street","LVYIOMNA","30.423591","-84.310341","","","0","","","0","",""
"104931-2330625","2524","W Tharpe Street and N Monore Street at Publix","THRPMNRE","30.463581","-84.284584","","","0","","","1","",""
"104931-2330626","2526","Thomasville Road and Hermitage Boulevard","TVLEHRMT","30.488933","-84.25511","","","0","","","1","",""
"104931-2330627","2528","Fred George Road and Woodhill Drive","FDGRWOOD","30.493655","-84.341918","","","0","","","1","",""
"104931-2330628","2530","E Carolina Street and N Adams Street","CARADAMS","30.446994","-84.281906","","","0","","","1","",""
"104931-2330629","2532","Jim Lee Road and Rickards Road","RCKARDSB","30.407836","-84.263824","","","0","","","1","",""
"104931-2330630","2535","W Brevard Street and N Copeland Street","BRVCOPE","30.449089","-84.290122","","","0","","","1","",""
"104931-2330631","2536","Capital Circle NE and Capital Medical Boulevard","CCNECMED","30.472066","-84.23253","","","0","","","1","",""
"104931-2330632","2537","W Call Street and Dewey Street","CLLDEWY","30.443623","-84.293823","","","0","","","1","",""
"104931-2330633","2538","S Monroe Street at Southside Shopping Center","MNRSHOP","30.415266","-84.280516","","","0","","","1","",""
"104931-2330635","2540","S Duval Street and at W Gaines Street","DVLGAINS","30.435311","-84.283021","","","0","","","1","",""
"104931-2330636","2542","Lake Bradford Road and Mccaskill Avenue","LKBMCKLL","30.425706","-84.30242","","","0","","","1","",""
"104931-2330637","2543","Kerry Forest Parkway and Thomasville Road","WALMART","30.543449","-84.228446","","","0","","","1","",""
"104931-2330638","2544","Conner Boulevard and Capital Circle Ne","CONNCCNE","30.440803","-84.225169","","","0","","","1","",""
"104931-2330639","2545","W Palmer Avenue and Hudson Street","PALMADWB","30.427141","-84.282715","","","0","","","1","",""
"104931-2330641","2547","W Palmer Street and S Adams Street","PALMADA","30.427046","-84.282076","","","0","","","1","",""
"104931-2330643","2549","S Monroe Street and E Magnolia Drive","MNRMAGNB","30.419721","-84.280512","","","0","","","1","",""
"104931-2330644","2550","Volusia Street and Abraham Street","VOLABRWB","30.458234","-84.300264","","","0","","","0","",""
"104931-2330645","2551","Miccosukee Road and Capital Circle NE (far side)","MCINDRDG","30.470063","-84.23002","","","0","","","1","",""
"104931-2330646","2552","E Lafayette Street and Magnolia Drive (Parkway Center)","LAFMAGEB","30.435631","-84.262838","","","0","","","1","",""
"104931-2330647","2553","Midyette Road and Old St Augustine Road","MIDSTAUG","30.421491","-84.234842","","","0","","","0","",""
"104931-2330648","2554","Blair Stone Road and Old St Augustine Road","BLSTNSB","30.428784","-84.249687","","","0","","","1","",""
"104931-2330650","2557","Roberts Avenue and Suburban Boulevard","ROBSHLTR","30.429426","-84.338401","","","0","","","1","",""
"104931-2330651","2559","Jackson Bluff Road and Bantam Lane","JKBLBANT","30.434284","-84.346581","","","0","","","1","",""
"104931-2330652","2560","Nina Road and W Pensacola Street","NINAPCLA","30.436495","-84.349446","","","0","","","0","",""
"104931-2330653","2561","3333 W Pensacola Street","PCLAHMPK","30.44059","-84.339896","","","0","","","0","",""
"104931-2330654","2562","Eisenhower Street and Roberts Avenue","EISNROB","30.429464","-84.335728","","","0","","","1","",""
"104931-2330655","2563","Old Bainbridge Road and Stone Road","OLDSTONE","30.476198","-84.311754","","","0","","","1","",""
"104931-2330656","2564","High Road and Hartsfield Road","HIGHHRTS","30.472182","-84.312803","","","0","","","1","",""
"104931-2330657","2565","Appleyard Drive and W Pensacola Street","APPPENSB","30.44171","-84.338153","","","0","","","1","",""
"104931-2330658","2566","Blountstown Street and Dian Road","BLUTDIAN","30.460301","-84.34628","","","0","","","0","",""
"104931-2330659","2567","Blountstown Street and November Court","BLUTNOV","30.462057","-84.346363","","","0","","","0","",""
"104931-2330660","2568","E Virginia Street and N Calhoun Street","VIRCALWB","30.445901","-84.279487","","","0","","","1","",""
"104931-2330661","2569","Magnolia Drive at Elks Lodge","MAGELKS","30.445718","-84.262043","","","0","","","1","",""
"104931-2330662","2570","N Macomb Street and W Call Street","MCBGRAGE","30.443767","-84.288572","","","0","","","1","",""
"104931-2330663","2571","Executive Center and Apalachee Parkway","EXCAPKWY","30.426578","-84.23546","","","0","","","1","",""
"104931-2330664","2572","Miccosukee Hills Road at Office","MICLOOP1","30.47218","-84.223857","","","0","","","1","",""
"104931-2330665","2573","Miccosukee Hills Stop 2","MICLOOP2","30.471387","-84.225288","","","0","","","1","",""
"104931-2330666","2574","Miccosukee Hills Stop 3","MICLOOP3","30.470777","-84.224433","","","0","","","1","",""
"104931-2330667","2580","E Orange Avenue and Polk Drive","E ORPOLK","30.412809","-84.272221","","","0","","","1","",""
"104931-2330668","2583","W Tharpe Street and High Road","THPHGH","30.46345","-84.31287","","","0","","","1","",""
"104931-2330670","2587","Orange Avenue and Springhill Road","ORNGSPWB","30.412634","-84.302088","","","0","","","1","",""
"104931-2330672","2589","Orange Avenue and Country Club Drive","ORNGCTRY","30.412742","-84.268919","","","0","","","1","",""
"104931-2330673","2590","Orange Avenue and Southwood Drive","ORNGSWD","30.412589","-84.273675","","","0","","","1","",""
"104931-2330674","2591","Jim Lee Road and Mountbatten Road","JMLEMNTB","30.416911","-84.264013","","","0","","","1","",""
"104931-2330675","2592","Jim Lee Road and Mountbatten Road","JMLEMBNB","30.416605","-84.263886","","","0","","","0","",""
"104931-2330676","2593","Thomasvilleroad and Velda Dairy Road","THOMVDNB","30.53689","-84.230745","","","0","","","1","",""
"104931-2330677","2594","Thomasville Road and Royal Oaks Drive","THOMRYLO","30.523696","-84.23742","","","0","","","1","",""
"104931-2330678","2595","Thomasville Road and High Grove Place","THOMHGRV","30.523975","-84.237629","","","0","","","1","",""
"104931-2330679","2596","2074 Midyette Road","MID2074","30.418511","-84.235036","","","0","","","1","",""
"104931-2330680","2597","1001 High Road","1001HIGH","30.453347","-84.313417","","","0","","","1","",""
"104931-2330681","2598","Belle Vue Way at Florida State Universiy Film School","BELVFILM","30.438356","-84.323245","","","0","","","1","",""
"104931-2330682","2599","W Call Street and Stadium Drive","CALSTADF","30.446286","-84.305346","","","0","","","1","",""
"104931-2330683","2600","N Meridian Street and E Tennessee Street","MERTENN","30.445176","-84.276946","","","0","","","1","",""
"104931-2330684","2602","Apalachee Parkway and Executive Center Circle","APKWEXEC","30.427347","-84.235804","","","0","","","1","",""
"104931-2330685","2603","N Mission Road and W Tharpe Street","MISTRPNB","30.46591","-84.344162","","","0","","","1","",""
"104931-2330686","2604","Capital Medical Boulevard and Professional Park Circle","CAPPROF","30.476145","-84.229686","","","0","","","1","",""
"104931-2330687","2605","Magnolia Drive and Cherokee Drive","MAGCHER","30.427253","-84.262","","","0","","","0","",""
"104931-2330688","2606","5113 Capital Circle Se","CCSEMID","30.376032","-84.288594","","","0","","","1","",""
"104931-2330690","2612","W Madison Street and Gay Street","MADIGAY","30.436594","-84.293189","","","0","","","1","",""
"104931-2330692","2625","Thomasville Road and Greenbrier Lane","TVGBNB","30.472094","-84.26541","","","0","","","1","",""
"104931-2330693","2626","Jackson Bluff Road and Nina Road","JKBLNINA","30.434242","-84.349383","","","0","","","1","",""
"104931-2330694","2627","C.K. Steele Plaza Gate 24","GATE 24","30.444139","-84.281855","","","0","104931-2387599","","1","",""
"104931-2330695","2630","Meridian Street and Madison Street","MERGAIN","30.435956","-84.277033","","","0","","","1","",""
"104931-2330696","2632","S Meridian Street and E Madison Street (FL Department of Transportation)","MERMAD","30.436775","-84.277084","","","0","","","1","",""
"104931-2330697","2639","White Drive and Escambia Drive","WHTESNB","30.442799","-84.325886","","","0","","","1","",""
"104931-2330698","2640","White Drive at San Carlo Apartments","WHTSANCA","30.445499","-84.325927","","","0","","","1","",""
"104931-2330699","2641","White Drive and Mission Road","WHTMSNNB","30.452904","-84.326249","","","0","","","1","",""
"104931-2330700","2642","Dixie Drive at University Club","DIXMIDSB","30.44523","-84.32768","","","0","","","1","",""
"104931-2330701","2643","Dixie Drive and Escambia Drive","DIXESCSB","30.442925","-84.327701","","","0","","","1","",""
"104931-2330702","2644","Stadium Drive and Spirit Way","STADSPIR","30.442713","-84.30661","","","0","","","1","",""
"104931-2330703","2645","High Road and W Tharpe Street","HIGHSTAR","30.463394","-84.313539","","","0","","","1","",""
"104931-2330704","2646","High Road and Continental Avenue","HIGCONSB","30.456084","-84.313542","","","0","","","1","",""
"104931-2330705","2648","Eisenhower Street and Ridgeway Street","EISNRIDG","30.427062","-84.335541","","","0","","","0","",""
"104931-2330706","2649","Paul Russel Road and Prospect Street","PLRUPRSP","30.405278","-84.273432","","","0","","","1","",""
"104931-2330708","2651","Thomasville Road and Maclay Road","TOMMACSB","30.512919","-84.244398","","","0","","","1","",""
"104931-2330709","2652","Thomasville Road and Killarney Way","TOMKILLN","30.513237","-84.243586","","","0","","","1","",""
"104931-2330710","2653","N Mission Road before W Tharpe Street","MISTHRPS","30.466153","-84.344402","","","0","","","1","",""
"104931-2330711","2654","Blountstown Street and Carriage Manor Circle","BLNTCARN","30.464064","-84.346353","","","0","","","0","",""
"104931-2330712","2655","W Jefferson Street at Dorman Hall","JEFFDORM","30.439576","-84.296598","","","0","","","1","",""
"104931-2330713","2656","W Call Street and Convocation Way","CALLCONV","30.443634","-84.291985","","","0","","","1","",""
"104931-2330714","2657","Apalachee Parkway and Capital Circle Se","APKCCSE","30.427461","-84.227293","","","0","","","1","",""
"104931-2330715","2658","Crawfordville Highway and Westway Road","CRAWWEST","30.379231","-84.290775","","","0","","","1","",""
"104931-2330716","2659","N Monroe Street and Wiggington Road","MNRWIG","30.496745","-84.326548","","","0","","","0","",""
"104931-2330717","2660","N Monroe Street and E Virginia Street","MONVIR","30.44592","-84.280827","","","0","","","1","",""
"104931-2330718","2661","Mahan Drive and Pointe Court","MAHPOINT","30.450964","-84.252787","","","0","","","1","",""
"104931-2330719","2662","Mahan Drive at Publix","MAHNPUBL","30.460937","-84.225234","","","0","","","1","",""
"104931-2330720","2668","W Pensacola Street and White Drive","WPENWHIT","30.441097","-84.325876","","","0","","","1","",""
"104931-2330721","2669","2034 Blountstown Highway","BLOU2034","30.45192","-84.345528","","","0","","","0","",""
"104931-2330722","2670","N Monroe Street and Wiggington Road","NMRWIGG","30.4964","-84.325908","","","0","","","0","",""
"104931-2330723","2671","Capital Circle SE and Monday Road","CAPCMOND","30.413342","-84.235089","","","0","","","1","",""
"104931-2330724","2672","Capital Circle SE at Verandas Apartments","CCSEVERA","30.398525","-84.235178","","","0","","","1","",""
"104931-2330726","2676","E Lafayette Street and Magnolia Drive (Parkway Center)","LAFMAGFR","30.435766","-84.262587","","","0","","","1","",""
"104931-2330727","2683","Mission Road at Gretchen Everhart School","MISSGREV","30.456564","-84.340353","","","0","","","1","",""
"104931-2330728","2684","Apalachee Parkway at Fountain Plaza Shopping Center","APALFPS","30.428576","-84.210345","","","0","","","1","",""
"104931-2330730","2688","Thomasville Road and Village Square Boulevard","THVSQSB","30.510575","-84.247107","","","0","","","1","",""
"104931-2330733","2694","Municipal Way at Sheriffs Office","MUNHPEEB","30.439828","-84.333512","","","0","","","1","",""
"104931-2330734","2695","Dupree Street at Kearney Avenue","KEARNYEB","30.440449","-84.331478","","","0","","","1","",""
"104931-2330735","2698","Franklin Boulevard and E College Avenue","FRKNCOLG","30.440465","-84.275537","","","0","","","1","",""
"104931-2330737","2700","Shelfer Road and Crossway Road","SHELCRSW","30.378024","-84.281601","","","0","","","0","",""
"104931-2330740","2703","Old Bainbridge Road and High Road","OLDBBHGH","30.473296","-84.311292","","","0","","","1","",""
"104931-2330742","2705","Blair Stone Road at Veterans Clinic","VACLINIC","30.409747","-84.24902","","","0","","","1","",""
"104931-2335561","2666","Capital Circle NE and Mahan Drive (Far Side)","CCMAH","30.459089","-84.228187","","","0","","","1","",""
"104931-2387599","","C.K.Steele Plaza","","30.44417","-84.282491","","","1","","America/New_York","0","",""
"104931-2394639","2546","Gamble Street and Cleveland Street","GAMCLEV","30.428637","-84.295008","","","0","","","1","",""
"104931-2436148","2728","Centerville Road and Medical Drive","","30.460262","-84.261561","","","0","","","1","",""
"104931-2436485","470","W Virginia Street & N Macomb Street","W VI470","30.445829","-84.288238","","","0","","","0","",""
"104931-2438990","2726","Old Saint Augustine Rd and Dacron Rd","STAUGDAC","30.431347","-84.252621","","","0","","","0","",""
"104931-2440612","2079","Mahan Drive and N Magnolia Drive","","30.448278","-84.261222","","","0","","","1","",""
"104931-2440613","2143","Shelfer Road and Ross Road Inbound","","30.385806","-84.282444","","","0","","","1","",""
"104931-2440832","2731","W Tennessee Street at Elder Care","","30.448904","-84.329472","","","0","","","0","",""
"104931-2452888","204","Varsity Drive and W Pensacola Street","","30.438506","-84.300656","","","0","","","1","",""
"104931-2452890","2721","Appleyard Drive at Ace School","","30.448859","-84.33809","","","0","","","1","",""
"104931-2555772","248","Chieftan Way and Kellum Hall","","30.446773","-84.302088","","","0","","","1","",""
"104931-2555773","2195","Chieftan Way and Call Street Sb","","30.445489","-84.302462","","","0","","","1","",""
"104931-2555902","2746","Surgeons at One Healing Place","","30.458536","-84.253926","","","0","","","1","",""
"104931-2555903","2747","Surgeons at TCC Health","","30.460132","-84.256606","","","0","","","1","",""
"104931-2558949","2743","4th Ave at Leverne Payne Community Center","","30.453661","-84.28743","","","0","","","1","",""
"104931-2558950","509","W 4th Ave at Ford St","","30.453703","-84.289761","","","0","","","0","",""
"104931-2558951","2744","Gibbs Dr. at 5th Ave","","30.454813","-84.291779","","","0","","","0","",""
"104931-2558952","512","Gibbs Dr at W 7th Ave","","30.457712","-84.291777","","","0","","","0","",""
"104931-2558953","514","W 10th at Gibbs Dr","","30.461336","-84.291788","","","0","","","0","",""
"104931-2558954","515","Gibbs Dr at W Tharpe St","","30.463481","-84.291795","","","0","","","0","",""
"104931-2558970","1050","Atlas Rd 2465","","30.475911","-84.322853","","","0","","","1","",""
"104931-2558971","513","Gibbs Dr at W 10th Ave","","30.46152","-84.291923","","","0","","","0","",""
"104931-2558972","649","Gibbs Dr at 7th Ave","","30.457872","-84.291901","","","0","","","0","",""
"104931-2558973","650","Gibbs Dr at 6th Ave","","30.455876","-84.291858","","","0","","","0","",""
"104931-2559050","511","W 4th Ave and Central St","","30.453594","-84.290993","","","0","","","1","",""
"104931-2559051","2607","Varsity at Saint Agustine","","30.43766","-84.300907","","","0","","","1","",""
"104931-2559178","2749","Surgeons Drive at Medical Drive","","30.459432","-84.259549","","","0","","","1","",""
"104931-2559179","2750","Surgeons Drive at Hodges Drive","","30.458992","-84.26101","","","0","","","1","",""
"104931-2559180","573","John Knox Rd at Tallahassee Center","","30.474565","-84.287562","","","0","","","1","",""
"104931-2559181","2448","John Knox Rd at Rolling Hills Apartments","","30.474644","-84.284056","","","0","","","1","",""
"104931-2559182","938","Centerville Dr and E 7th Avenue","","30.457274","-84.26291","","","0","","","0","",""
"104931-2559183","590","John Knox Rd at Delta Blvd","","30.474448","-84.280604","","","0","","","1","",""
"104931-2559184","588","John Knox Rd at Woodcrest Office Park","","30.474344","-84.285524","","","0","","","1","",""
"104931-2559185","2439","John Knox Rd at Monroe St","","30.472487","-84.290308","","","0","","","1","",""
"104931-2559186","2745","Allen Road at Mall","","30.476027","-84.294333","","","0","","","1","",""
"104931-2559187","524","Allen Rd at Green Acorn Ln","","30.478835","-84.294363","","","0","","","1","",""
"104931-2559188","530","Allen Rd at Fulton Rd","","30.480778","-84.294331","","","0","","","1","",""
"104931-2559189","2738","Wahnish Way at Famu Police Department","","30.416921","-84.289666","","","0","","","1","",""
"104931-2559315","2722","Monroe Rd at Swatts Rd","","30.501773","-84.329068","","","0","","","0","",""
"104931-2559320","435","Old St Augustine at Intramural Field","","30.437596","-84.299832","","","0","","","1","",""
"104931-2559321","2151","West St Augustine at Gay Street (Eastbound)","W ST180","30.437405","-84.293167","","","0","","","1","",""
"104931-2559322","893","Ross Rd & Shelfer Rd","","30.38182","-84.282361","","","0","","","1","",""
"104931-2559324","320","E Park Ave at Magnolia","","30.441657","-84.262233","","","0","","","1","",""
"104931-2559325","2740","Park Ave at Reese Park (Eastbound)","","30.441639","-84.255102","","","0","","","1","",""
"104931-2574557","2761","W Call St at Palm Court Parking Lot","","30.44357","-84.289565","","","0","","","1","",""
"104931-2734735","85","Commonwealth Boulevard and Hartsfield Road (Eastbound)","COMM85","30.473803","-84.349528","","","0","","","1","",""
"104931-2734736","270","North Monroe Street at Sharer Road","N MO270","30.477721","-84.29877","","","0","","","1","",""
"104931-2734752","603","Tennessee Street and Magnolia Drive (Eastbound)","MHNEBMAG","30.446661","-84.26478","","","0","","","1","",""
"104931-2734754","1031","Lake Bradford Road at Levy Avenue (Southbound)","LKBFLEVY","30.423706","-84.30239","","","0","","","1","",""
"104931-2734823","2741","Park Avenue at Reese Park (Westbound)","PAKREEWB","30.441858","-84.254846","","","0","","","1","",""
"104931-2734824","2742","Tharpe West of Old Bainbridge Far Side","THPOLBG","30.463698","-84.302043","","","0","","","0","",""
"104931-2734827","2751","Park Avenue at Belmont Road (Westbound)","PRKBELMT","30.441938","-84.2584","","","0","","","1","",""
"104931-2734831","2754","Capital Circle at Orange Avenue (Southbound)","CAPORGSB","30.409728","-84.23516","","","0","","","1","",""
"104931-2734832","2758","Capital Circle at Orange Avenue (Northbound)","CAPORGNB","30.408403","-84.23476","","","0","","","1","",""
"104931-2734833","308","East Park Avenue and North Franklin Boulevard (Westbound)","E PA308","30.441908","-84.275076","","","0","","","0","",""
"104931-2738220","2755","North Monroe Street at Lang Drive","","30.489237","-84.321851","","","0","","","0","",""
"104931-2740090","2686","Jefferson at College of Law","","30.439687","-84.287737","","","0","","","0","",""
"104931-2751941","2040","College Avenue and Mccomb Street","","30.440312","-84.288593","","","0","","","0","",""
"104931-4242081","2548","Monroe Street at Putnam Drive","","30.416421","-84.280437","","","0","","","1","",""
"104931-4242116","215","Old Bainbridge Road at Pullen Road","","30.478259","-84.31434","","","0","","","1","",""
"104931-4243138","2773","Velda Dairy and Tredington Park Dr","","30.537471","-84.222594","","","0","","","1","",""
"104931-4243139","2774","Kerry Forest Parkway and Appledore Lane","","30.540646","-84.220281","","","0","","","1","",""
"104931-4243140","2775","Kerry Forest Parkway and North Hampton Shopping Center","","30.541056","-84.225356","","","0","","","1","",""
"104931-4243141","2367","Paul Dirac and Levy Ave","","30.424935","-84.319695","","","0","","","1","",""
"104931-4243142","987","Lake Bradford Road at Levy Avenue","","30.423319","-84.302301","","","0","","","1","",""
"104931-4244560","2776","Jackson Bluff Rd at Jackson Forest Apt.","","30.434443","-84.321904","","","0","","","0","",""
"104931-4244563","417","1313 Blairstone Rd","","30.43019","-84.249514","","","0","","","0","",""
